session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Current education level,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status,Vision
607568a9e6c4d693be3aaf7a,5f9ad624f770af2449d765c9,APPROVED,47:53.6,59:49.2,715.674,24,78,1,100,30:15.6,2CF81554,Turkey,Netherlands,Graduate degree (MA/MSc/MPhil/other),Part-Time,Turkish,"Turkish, English",Turkey,Female,Yes,Yes
607568afc0f4ff43c3cec530,5f6b4ecce927cb01d6e33781,APPROVED,47:27.8,58:37.1,669.35,21,86,0,100,30:17.1,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Part-Time,Portuguese,"English, Portuguese, Spanish",Portugal,Male,Yes,Yes
607568b1aad0579fa7c50745,5dc3485219ca0326027ce91f,APPROVED,47:29.2,01:50.5,861.352,24,362,1,100,30:18.6,2CF81554,Italy,Italy,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Italian,"English, Italian",Italy,Female,Yes,Yes
607568b395b20c3eed6f9f11,5dc97b86f375a969573c2c7a,APPROVED,48:06.9,02:36.4,869.456,21,219,3,99,30:20.8,2CF81554,United Kingdom,Germany,Undergraduate degree (BA/BSc/other),Full-Time,English,English,United Kingdom,Male,DATA EXPIRED,Yes
607568bf69bc8ab3f743311b,5ed7c79a7676d20ada139ad6,APPROVED,47:43.9,10:20.4,1356.552,21,146,0,100,30:22.6,2CF81554,United States,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
607568c0dc06cd15b76eb062,5fd37f11e79d5107b4cfe4f8,APPROVED,48:25.1,59:22.1,656.976,21,113,1,100,30:24.2,2CF81554,Malaysia,United Kingdom,Undergraduate degree (BA/BSc/other),DATA EXPIRED,Malay,"English, Malay",Malaysia,Female,DATA EXPIRED,Yes
607568c12565148a805a0c3f,5f025118d6b59d0f9668576b,APPROVED,47:45.9,59:59.1,733.235,20,163,1,100,30:25.8,2CF81554,Latvia,Latvia,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Latvian,"English, Latvian, Russian",DATA EXPIRED,Female,Yes,Yes
607568c4d940e99998b4361e,60478fcd2273e100094c6ea2,APPROVED,47:52.6,00:51.0,778.397,19,29,0,100,30:27.3,2CF81554,Portugal,Portugal,DATA EXPIRED,Other,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
607568c7819500c2fa41b976,5f709385125f30669a45a7c7,APPROVED,47:51.3,00:30.8,759.456,21,85,0,100,30:28.7,2CF81554,Portugal,Portugal,DATA EXPIRED,Other,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
607568c7f4dd75dbede884bc,5fde67dc2cd5d05f67099ce8,APPROVED,47:51.5,00:12.1,740.627,31,198,1,100,21/04/2021 3:30,2CF81554,United Kingdom,United Kingdom,DATA EXPIRED,DATA EXPIRED,English,"English, Spanish, Welsh",United Kingdom,Female,DATA EXPIRED,Yes
607568c993e2e32afe21a4f2,5d3865fb0975a500013a1190,APPROVED,47:53.8,15:10.7,1636.876,25,240,5,96,30:31.4,NOCODE,Sri Lanka,Poland,Undergraduate degree (BA/BSc/other),Part-Time,English,English,Sri Lanka,Female,Yes,Yes
607568ca971601c750c23b62,5f0e3987a29e3316c86934a8,APPROVED,47:59.2,52:30.0,270.727,24,50,1,100,30:33.4,nocode,Italy,Italy,DATA EXPIRED,Full-Time,Italian,"English, Italian, Spanish",Italy,Female,No,Yes
607568cb457357e913ee5383,5e561031313b1a0eccee96cc,APPROVED,48:15.6,58:02.8,587.179,23,175,1,100,30:34.6,NOCODE,Poland,Poland,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Polish,"Polish, English",Poland,Male,Yes,Yes
607568ceebffdf3f0aa2ffe7,603e3568d8a95be3fe743071,APPROVED,53:11.2,05:31.8,740.592,22,106,0,100,30:36.5,NOCODE,Poland,Poland,Undergraduate degree (BA/BSc/other),Full-Time,Polish,"English, German, Polish",Poland,Female,Yes,Yes
607568cf39c051b7810abedc,5c66f284146af300015604c2,APPROVED,47:59.0,00:31.4,752.357,21,176,2,99,30:37.8,2CF81554,Italy,Italy,Undergraduate degree (BA/BSc/other),Other,Italian,"Italian, English",Italy,Male,Yes,Yes
607568da97ab9e78988d3b70,5fc4e84dbefdc5045269cd1f,APPROVED,56:39.8,18:17.3,1297.453,22,75,0,100,30:39.3,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Polish,"English, Polish",Poland,Male,Yes,Yes
607568df4c1f9bc85e793620,5f01a0893963d02ea1d65d12,APPROVED,49:36.2,05:52.2,975.947,,194,0,100,30:40.8,2CF81554,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
607568df6a562463cc167eb7,5e541f4f6567b5423b7808c5,APPROVED,48:15.5,01:15.3,779.718,24,168,0,100,30:42.5,2CF81554,Albania,Greece,Undergraduate degree (BA/BSc/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Greek,"English, Greek, Albanian",Greece,Male,Yes,Yes
607568dff759bc187d838ed3,5fc0b7cc5c760107e70b80dc,APPROVED,48:15.1,02:32.6,857.447,22,74,2,96,30:44.3,2CF81554,Germany,Germany,Undergraduate degree (BA/BSc/other),DATA EXPIRED,German,"English, German",Germany,Female,DATA EXPIRED,Yes
607568e0336418576b943251,5f0da6848c9769018bb99f27,APPROVED,48:16.7,00:36.1,739.371,31,140,3,99,30:45.5,2CF81554,Italy,Italy,DATA EXPIRED,Full-Time,Italian,"Italian, English",Italy,Male,No,Yes
607568e731fa4cbf55a77291,5f5fb8b24fa1c805957b037b,APPROVED,48:28.7,00:07.1,698.484,22,90,4,96,30:46.9,NOCODE,South Africa,South Africa,Graduate degree (MA/MSc/MPhil/other),Part-Time,English,"Afrikaans, English, German",South Africa,Male,Yes,Yes
607568ef4ff1b8dd4be7a7d6,5f3bef448db265999e0f5adb,APPROVED,49:08.2,52:05.6,177.361,24,181,1,100,30:48.5,NOCODE,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Full-Time,English,English,United Kingdom,Female,Yes,Yes
607568f58d28b31a15fbaaf0,5ff2ec4fb890b131e5bdce6e,APPROVED,48:37.4,04:46.4,968.967,22,93,0,100,30:49.9,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Polish,"English, Polish",Poland,Female,Yes,Yes
60756911f6f6afcccce7228b,5eeb45890e955228f86fb0ea,APPROVED,49:05.2,53:32.9,267.727,23,83,1,99,30:51.5,NOCODE,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Part-Time,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
607569377e63121bbe594035,5c689deb8654fe00018d5606,APPROVED,49:43.0,55:18.3,335.302,33,585,8,98,30:52.8,NOCODE,United States,Portugal,Undergraduate degree (BA/BSc/other),Full-Time,English,"Spanish, English, Portuguese",United States,Male,Yes,Yes
6075693a2c74acd13b6aaa2b,5eeb8ccf11363a0c145d40c8,APPROVED,49:46.1,02:46.8,780.71,28,92,0,100,30:55.5,2CF81554,Poland,Poland,DATA EXPIRED,DATA EXPIRED,Polish,"English, Polish",Poland,Male,DATA EXPIRED,Yes
6075693eedf7eec6bcf04207,57a7a0e26475d400015abe19,APPROVED,49:50.5,52:59.2,188.669,28,309,4,99,30:56.7,NOCODE,Portugal,Portugal,DATA EXPIRED,Unemployed (and job seeking),Portuguese,"Portuguese, English",Portugal,Female,No,Yes
607569432bd10726aedd22d8,5d544ce3be713b0001841f1e,APPROVED,49:57.2,16:34.2,1597.057,32,379,2,100,30:58.7,2CF81554,Ireland,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Full-Time,English,English,Ireland,Female,Yes,Yes
60756958ea4ed1a97c0944d1,5fa458b62713510a43fa06a6,APPROVED,51:50.8,14:57.6,1386.728,27,152,1,100,31:01.0,2CF81554,Egypt,Hungary,Graduate degree (MA/MSc/MPhil/other),Full-Time,Arabic,"Arabic, English, French, German, Hungarian",Egypt,Male,Yes,Yes
60756965e07526a2fa6f503a,53a18b8ffdf99b79ca51df6e,APPROVED,50:34.2,59:37.5,543.227,43,1419,30,97,31:02.4,NOCODE,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Full-Time,English,"English, French, German",United Kingdom,Female,Yes,Yes
6075696d8ff4ba9db84511b0,5d5a7d896c04b2001a1edff8,APPROVED,50:55.0,01:25.0,629.933,24,209,1,100,31:08.1,2CF81554,Spain,Spain,DATA EXPIRED,Unemployed (and job seeking),Spanish,"English, Spanish",Spain,Female,No,Yes
6075696e6507d7a629ae8a09,5e9da98c2023990ae094caed,APPROVED,50:38.6,54:29.7,231.161,22,125,1,100,31:09.8,NOCODE,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Portuguese,"English, Portuguese, Spanish",Portugal,Male,Yes,Yes
60756973393e09d48ac97737,5fed369fe5e631f8d8204718,APPROVED,56:03.5,02:58.7,415.213,31,78,1,100,31:11.2,NOCODE,Ireland,Ireland,Graduate degree (MA/MSc/MPhil/other),Full-Time,English,English,Ireland,Female,Yes,Yes
607569778511259e7b3e7386,5ea96851a879f0059741c4cb,APPROVED,50:47.3,01:37.1,649.833,20,116,3,96,31:12.7,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Full-Time,Portuguese,"Portuguese, English, Spanish",Portugal,Female,Yes,Yes
6075697a1290f97f25438d18,5d4bf2e45a6cb10001687052,APPROVED,50:50.7,03:52.7,782.021,24,187,2,99,31:14.0,2CF81554,Italy,Italy,Graduate degree (MA/MSc/MPhil/other),Other,Italian,"English, Italian",Italy,Male,Yes,Yes
6075698b098df0fed13aae17,5f29eff59714081a3594a331,APPROVED,51:14.2,06:00.7,886.529,34,214,3,98,31:15.8,2CF81554,New Zealand,New Zealand,DATA EXPIRED,DATA EXPIRED,English,"English, Malay",New Zealand,Male,DATA EXPIRED,Yes
607569b98824fdaf69a50015,5fd7e6867541e70e97f48ce0,APPROVED,51:53.0,10:43.2,1130.218,21,42,1,100,31:17.4,2CF81554,Portugal,Portugal,High school diploma/A-levels,Unemployed (and job seeking),Portuguese,"Portuguese, English",Portugal,Male,Yes,Yes
607569be70b405461506edcd,5f27f132abac120008f5fdc5,APPROVED,59:47.5,22:59.7,1392.179,27,134,0,100,31:18.5,2CF81554,Slovakia,United Kingdom,DATA EXPIRED,Part-Time,Slovak,"Czech, English, Slovak",Slovakia,Female,No,Yes
607569c769bc8ab3f7433122,5bfd5b4806c0910001be2fb2,APPROVED,52:27.0,14:28.4,1321.443,22,198,0,100,31:20.2,2CF81554,United Kingdom,United Kingdom,DATA EXPIRED,DATA EXPIRED,English,English,United Kingdom,Female,DATA EXPIRED,Yes
607569ce0ddbf5d0645b6b6d,5c9a6fe20c7ace0001efa406,APPROVED,52:20.2,56:37.8,257.574,53,349,6,97,31:21.7,NOCODE,United Kingdom,United Kingdom,DATA EXPIRED,DATA EXPIRED,English,English,United Kingdom,Female,DATA EXPIRED,Yes
607569e3823bbf69832c84de,5fb92279d753c635c19d0eb6,APPROVED,53:21.8,04:45.7,683.879,22,93,0,100,31:24.1,2CF81554,South Africa,South Africa,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),English,"Afrikaans, English",South Africa,Female,Yes,Yes
607569e5cae1cd62c3f04c31,5730f0a7dd6617000ed945c9,APPROVED,52:37.9,10:46.8,1088.953,26,272,1,100,31:25.3,2CF81554,Estonia,Estonia,Undergraduate degree (BA/BSc/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Estonian,"English, Russian, Estonian",Estonia,Female,Yes,Yes
607569ea833826ef37f740b1,5fe9be56e66d7f8fe840a5b7,APPROVED,52:42.7,06:03.6,800.942,21,62,0,100,31:27.2,2CF81554,Hungary,Hungary,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Hungarian,"English, Hungarian",Hungary,Male,Yes,Yes
607569f5e0c1cecb307a21f0,5e03d667783225eb127c4541,APPROVED,52:53.3,24:28.4,1895.025,20,228,6,98,31:28.7,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
607569f6758f851ef0597e39,5c73a7da7019c80001f36be9,APPROVED,52:54.6,58:58.3,363.636,38,371,5,98,31:30.6,NOCODE,Estonia,Estonia,Undergraduate degree (BA/BSc/other),Full-Time,Estonian,"English, Estonian",Estonia,Male,Yes,Yes
60756a0111796bf9fa403b30,5e84853a74d86c00090e2800,APPROVED,53:05.6,06:59.9,834.264,23,93,1,99,31:33.1,2CF81554,France,France,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),French,"English, French, German",France,Male,Yes,Yes
60756a06883a801e72791994,5eea532620cb9a0b7aa2ce9c,APPROVED,53:10.6,56:02.5,171.876,19,154,1,99,31:34.5,NOCODE,Portugal,Portugal,Technical/community college,Part-Time,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
60756a0afaedbce7edd529a9,601807b4270fe9ae31196eaa,APPROVED,53:14.9,04:54.0,699.135,21,41,0,100,31:36.1,2CF81554,Latvia,Latvia,Undergraduate degree (BA/BSc/other),Other,Russian,"Latvian, Russian, English",Latvia,Male,Yes,Yes
60756a0f62df38d499ac5d50,60375c82732509913e5f1014,APPROVED,53:31.3,07:07.8,816.492,19,40,0,100,31:37.6,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"Portuguese, English",Portugal,Female,Yes,Yes
60756a27880fc0d356a7b62e,5f76745f8a6ec011f822e08a,APPROVED,53:43.1,22:35.0,1731.991,22,75,1,100,31:38.9,NOCODE,Portugal,Portugal,DATA EXPIRED,DATA EXPIRED,Portuguese,"English, Portuguese",Portugal,Male,DATA EXPIRED,Yes
60756a3ac7e5df13da37e845,6016e6786baaae8c2788accc,APPROVED,55:15.7,57:52.8,157.105,22,24,1,99,31:40.4,NOCODE,Italy,Italy,Undergraduate degree (BA/BSc/other),Other,Italian,"English, French, Italian",Italy,Female,Yes,Yes
60756a4ad72f41eda5e9e64f,5f5cd7b72700564ea2595028,APPROVED,54:18.2,05:03.2,645.022,20,92,1,100,31:41.6,2CF81554,United Kingdom,Portugal,Undergraduate degree (BA/BSc/other),Part-Time,Portuguese,"English, Italian, Portuguese, Spanish",United Kingdom,Female,Yes,Yes
60756a57457357e913ee5389,6026f1c19366fc4778bfd055,APPROVED,54:33.4,08:29.0,835.519,19,44,0,100,31:42.8,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
60756a6661e5e825d84c9135,5f9197367349ae010649ca35,APPROVED,54:46.1,05:14.4,628.233,35,101,0,100,31:44.2,2CF81554,Brazil,Italy,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Portuguese,"Portuguese, Italian, English",Brazil,Male,Yes,Yes
60756a68a4067a45fcd855d2,603e2602fe7ac7e00b64b2e2,APPROVED,54:48.8,15:49.9,1261.104,23,46,0,100,31:45.3,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Polish,"English, Polish",Poland,Male,Yes,Yes
60756a6961ece72ad257b988,5f997986843667054b8851a4,APPROVED,54:49.5,03:55.3,545.812,19,93,1,100,31:46.4,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"English, Portuguese, Spanish",Portugal,Male,Yes,Yes
60756a78826c1cddbde5b0ed,5f1eb35f12e4af0196a01408,APPROVED,55:11.5,06:21.3,669.856,25,122,1,100,31:47.7,2CF81554,Malaysia,France,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),DATA EXPIRED,"English, French, Malay",Malaysia,Male,Yes,Yes
60756a899d9d92237b1cc680,5fa95cb2215d7c0ae4538369,APPROVED,55:28.7,07:46.2,737.531,24,59,1,100,31:49.1,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),DATA EXPIRED,Polish,"English, Polish",Poland,Female,DATA EXPIRED,Yes
60756a9df83d53cd3f1db6d6,5ec79d5d4f89b82002134fe1,APPROVED,55:41.6,24:22.5,1720.951,22,158,1,100,31:50.4,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
60756ac21bd984d992dd7985,5ea33561733b422a64748998,APPROVED,56:18.9,07:56.1,697.275,19,161,0,100,31:52.0,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Other,Portuguese,"English, Portuguese, Spanish",Portugal,Male,Yes,Yes
60756ac897f1ffb04132c741,603d320d1bb75fb6f6c2942c,APPROVED,56:39.7,06:17.1,577.39,22,22,2,96,31:53.5,NOCODE,Portugal,Portugal,High school diploma/A-levels,Unemployed (and job seeking),Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
60756ad76fb4eeaee4fc5f7c,5ef8e6096ef89164312d5a76,APPROVED,56:55.8,00:08.9,193.109,21,116,1,99,31:54.8,NOCODE,Spain,Spain,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Spanish,"English, Galician, Spanish",Spain,Male,Yes,Yes
60756af46742a7b52cd0cca8,6038edc05fc5993376527b9a,APPROVED,01:06.6,09:21.1,494.513,21,60,0,100,31:56.2,NOCODE,South Africa,South Africa,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),English,English,South Africa,Female,Yes,Yes
60756af668cff3c7d7d7c773,5eeb78fa8931bf2d402dae9e,APPROVED,57:10.8,18:31.7,1280.892,20,98,0,100,31:57.4,2CF81554,Portugal,Portugal,Technical/community college,Other,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
60756b16f759bc187d838ee8,5eef63da89d2a223b755ee8e,APPROVED,58:05.8,13:31.6,925.8,24,111,0,100,31:59.0,2CF81554,Italy,Italy,Graduate degree (MA/MSc/MPhil/other),Other,Italian,"Italian, English",Italy,Female,Yes,Yes
60756b30f230af9b6eb39205,5fe3bc4ae5e6310c82d7ded0,APPROVED,58:08.1,15:22.5,1034.419,22,79,0,100,32:00.4,2CF81554,Italy,Italy,Graduate degree (MA/MSc/MPhil/other),DATA EXPIRED,Italian,"Italian, English",Italy,Male,Yes,Yes
60756b3839b8dada26f537a8,5ed14691e983f5067842fd20,APPROVED,58:16.9,09:46.7,689.861,22,179,0,100,32:01.7,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Other,Portuguese,"Portuguese, English",Portugal,Female,Yes,Yes
60756b56647322515d97dd85,5f0c7f7b76b70d6117b0d81e,APPROVED,58:46.9,03:10.1,263.25,23,132,1,100,32:03.4,NOCODE,Portugal,Portugal,DATA EXPIRED,DATA EXPIRED,Portuguese,"Portuguese, English",Portugal,Male,Yes,Yes
60756b77e51d1883d2eb03c5,6037f40ff21b730b4c2eb9d8,APPROVED,02:09.5,13:21.9,672.398,19,39,1,100,32:04.9,NOCODE,Poland,Poland,DATA EXPIRED,Unemployed (and job seeking),Polish,"Polish, English",Poland,Male,Yes,Yes
60756b8f7e63121bbe594050,5e85fb52694b68049c112544,APPROVED,59:43.5,12:23.3,759.802,20,149,0,100,32:06.2,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Full-Time,Portuguese,English,Portugal,Male,Yes,Yes
60756ba87181e914c103c9af,5fe4d301eed16d29cd007939,APPROVED,00:08.6,15:18.9,910.326,24,133,0,100,32:07.7,2CF81554,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),DATA EXPIRED,English,"English, French",United Kingdom,Male,Yes,Yes
60756bc6936a00e035226c01,6033e8a326522710a9902877,APPROVED,00:38.8,04:14.2,215.426,20,42,2,98,32:09.0,NOCODE,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"English, Portuguese, French",Portugal,Female,Yes,Yes
60756c61336418576b94327f,5eb6f85c1c54b4067b4ba65d,APPROVED,03:13.6,17:19.3,845.736,20,173,1,100,32:10.4,2CF81554,Poland,Poland,Graduate degree (MA/MSc/MPhil/other),Full-Time,Polish,"English, Polish",Poland,Female,Yes,Yes
60756c8d4c1f9bc85e793638,5ddd2275946f7cc8b0efb547,APPROVED,09:08.3,21:56.1,767.775,22,214,4,98,32:12.0,NOCODE,Greece,Greece,Undergraduate degree (BA/BSc/other),Part-Time,Greek,"English, Greek",Greece,Female,Yes,Yes
60756cac84357e4404ebf9ab,5e9cd82ac516bb0d35e8edd7,APPROVED,04:28.7,15:12.9,644.161,26,169,2,100,32:13.7,2CF81554,Italy,Spain,Graduate degree (MA/MSc/MPhil/other),Other,Italian,"English, French, Italian, Spanish",Italy,Male,Yes,Yes
60756cdf0bdb1c33c4633896,5dfb75507caa1e89ad5df828,APPROVED,05:19.6,20:46.0,926.358,25,199,1,100,32:15.6,NOCODE,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Full-Time,Portuguese,"Portuguese, Spanish, English",Portugal,Male,Yes,Yes
60756d08e38fb0133fafac93,5e1f89ff831a07000c456f3e,APPROVED,06:00.3,18:42.3,762.024,24,216,3,99,32:17.1,2CF81554,Belgium,Belgium,Technical/community college,Other,Dutch,"Dutch, English",Belgium,Male,Yes,Yes
60756d3596a5b7ec6dc10213,5ea9143ca6d1a1383e8e7dae,APPROVED,08:22.1,25:18.3,1016.219,28,200,0,100,32:18.9,2CF81554,Nigeria,Japan,Doctorate degree (PhD/other),Part-Time,DATA EXPIRED,"Afrikaans, English",Nigeria,Female,Yes,Yes
60756da5a170edd12c7a6471,5f550672d2fd0a89fe9e064b,APPROVED,08:37.9,12:58.3,260.355,22,101,1,100,32:20.6,NOCODE,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"Portuguese, English",Portugal,Female,Yes,Yes
60756dd3a6ec06a6108b42e5,5eb331bc1f70081249e6fb7a,APPROVED,09:23.9,13:28.9,244.993,46,254,3,97,32:21.9,NOCODE,Ireland,United Kingdom,DATA EXPIRED,Part-Time,English,English,United Kingdom,Female,DATA EXPIRED,Yes
60756dd417e8ea9a07683df2,5d713f0aded45d0001d8c789,APPROVED,09:24.3,13:18.2,233.988,24,20,0,100,32:23.7,NOCODE,Italy,France,Graduate degree (MA/MSc/MPhil/other),Part-Time,Italian,"English, French, Italian",Italy,Female,DATA EXPIRED,Yes
60756e22dd5c6a346128fa2f,604a98e87b5893cf17235637,APPROVED,10:42.3,13:56.6,194.291,18,22,2,94,32:24.8,NOCODE,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Full-Time,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
60756e88fa103c9611bf17fd,602d25c3cc46516b77b98c28,APPROVED,12:26.4,20:27.0,480.689,39,67,0,100,32:26.0,NOCODE,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Other,English,English,United Kingdom,Female,Yes,Yes
60756ea787ba1bb075aec016,5e809adbe290bc770a0f6450,APPROVED,13:00.6,34:54.6,1313.934,22,197,1,100,32:27.5,NOCODE,Poland,Poland,Undergraduate degree (BA/BSc/other),Due to start a new job within the next month,DATA EXPIRED,"English, Polish, Croatian",Poland,Male,Yes,Yes
60756f02b47833356ce23c97,5f858743256d25036d9fa693,APPROVED,14:26.0,28:33.2,847.156,22,104,0,100,32:29.0,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Other,Portuguese,"English, Portuguese, Spanish",Portugal,Female,Yes,Yes
60756f24290ec93ffe9f3dee,600ac30a0e8a51025de63b95,APPROVED,15:00.6,55:33.6,2433.012,53,53,3,97,32:30.5,NOCODE,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Full-Time,Portuguese,"English, French, Portuguese",Portugal,Female,Yes,Yes
60756f45462af46a507320da,5fd8f7c6eedf08333966d8cf,APPROVED,15:33.3,28:33.1,779.813,22,78,0,100,32:31.7,2CF81554,Portugal,Portugal,Doctorate degree (PhD/other),Full-Time,Portuguese,"English, Spanish, Portuguese",Portugal,Female,Yes,Yes
60756f62e49502eb24f69447,5f80341cccd27c01be897e4c,APPROVED,16:02.3,32:38.9,996.559,22,97,2,98,32:32.9,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Other,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
60757026a8646bb5631880a9,5fd2a9a00350ea0a3910fd81,APPROVED,19:18.6,31:02.5,703.908,23,77,1,98,32:34.3,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),DATA EXPIRED,Portuguese,"English, Portuguese",Portugal,Male,DATA EXPIRED,Yes
6075714818dff545d14d8abf,5ea177f57a3136029bb2aa92,APPROVED,26:35.8,31:44.1,308.321,27,219,2,100,32:35.6,NOCODE,United Kingdom,Italy,Undergraduate degree (BA/BSc/other),Full-Time,DATA EXPIRED,"English, Italian",United Kingdom,Female,DATA EXPIRED,Yes
607571d681e64ebc275bbf22,5d9c2aad1cda3a03034955cb,APPROVED,26:30.2,38:43.9,733.729,20,153,0,100,32:37.1,2CF81554,Vietnam,Belgium,Undergraduate degree (BA/BSc/other),Part-Time,Vietnamese,English,Vietnam,Male,Yes,Yes
60757411d40b71fd21e736fd,5c1b7fbebdb7e80001834945,APPROVED,36:01.1,46:39.9,638.831,27,401,0,100,32:38.8,2CF81554,Italy,Austria,Doctorate degree (PhD/other),Part-Time,German,"German, English",Italy,Male,Yes,Yes
6075745a64df118067eef599,5ed05baa1c075613405e5336,APPROVED,37:14.3,43:41.6,387.36,29,38,1,98,32:41.0,NOCODE,Mexico,Mexico,Doctorate degree (PhD/other),Full-Time,Spanish,"English, Spanish",Mexico,Male,Yes,Yes
607574a4c776e9d751dc6228,5f919274b5383b00096b0295,APPROVED,38:28.5,51:17.6,769.044,28,249,0,100,32:42.0,2CF81554,Turkey,United Kingdom,Doctorate degree (PhD/other),Part-Time,Turkish,"Turkish, English",Turkey,Female,Yes,Yes
6075780d8d97c603bbc5b2b6,60414cf1d3ce030e20fe8679,APPROVED,54:13.0,04:57.0,644.016,26,122,1,100,32:43.9,2CF81554,United States,Israel,DATA EXPIRED,Other,English,"Hebrew, English",United States,Female,Yes,Yes
607578cd176259628eebcc49,5e86207688ac1c2468785acb,APPROVED,56:39.2,04:49.8,490.593,25,86,0,100,32:45.1,NOCODE,Poland,Poland,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Polish,"Polish, English",Poland,Female,Yes,Yes
607579d2d77e3c830d7fe9cb,5dde894d83e309df96b835a2,APPROVED,01:16.1,11:06.1,590.074,23,198,0,100,32:46.6,2CF81554,Italy,Italy,Undergraduate degree (BA/BSc/other),Other,Italian,"Italian, English",Italy,Female,Yes,Yes
607579dff3f51a5e134a0d6b,5c8249601a83510001606ecd,APPROVED,00:47.1,04:58.0,250.896,22,197,5,98,32:48.1,NOCODE,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
607579e37efb19e81af57f8b,6037715cff4aec926b72fc25,APPROVED,00:55.5,14:21.2,805.696,21,79,0,100,32:49.5,2CF81554,Netherlands,Netherlands,Undergraduate degree (BA/BSc/other),Part-Time,Dutch,"English, Dutch",Netherlands,Female,Yes,Yes
